,0,1,2,3,4,5,6,7,8,9,10,11,12,13
3922,1,5,3,5,1,3,1,2,0,2,1,7,1,8
3923,2,3,4,3,1,5,1,3,2,2,3,3,3,4
3924,1,1,3,5,1,5,2,3,1,2,3,3,1,6
3925,1,2,3,4,3,5,1,1,0,3,1,6,1,2
3926,1,1,4,6,1,5,2,5,2,1,1,2,3,9
3927,1,4,7,4,8,5,1,1,0,1,2,7,1,1
3928,2,1,5,3,1,5,3,3,1,1,1,7,1,1
3929,1,1,4,5,1,5,2,2,0,1,1,7,1,8
3930,2,1,7,3,8,5,3,2,0,1,1,7,1,8
3931,2,5,3,5,1,2,1,,0,2,3,7,1,5
3932,1,5,2,4,6,5,1,3,0,2,5,7,1,5
3933,1,5,4,6,1,3,1,1,0,1,1,7,1,2
3934,1,1,7,3,8,5,3,3,0,1,1,7,1,7
3935,2,1,2,5,1,2,2,2,0,2,3,7,1,8
3936,2,5,2,4,6,,1,3,0,3,1,7,1,1
3937,1,5,2,4,1,5,1,4,0,2,1,7,1,4
3938,1,5,2,4,2,5,1,1,0,2,3,7,1,2
3939,1,5,2,3,6,2,1,4,0,2,3,7,1,1
3940,2,5,2,4,6,5,1,2,0,3,1,7,1,8
3941,1,5,2,4,6,5,1,2,0,3,1,7,1,8
3942,2,5,1,1,6,,1,3,1,3,1,8,1,1
3943,2,5,5,6,1,5,1,1,0,2,3,7,1,7
3944,2,3,6,4,1,5,1,2,0,2,1,7,1,7
3945,1,1,4,6,1,4,2,3,0,1,1,7,1,9
3946,1,1,3,4,4,,2,2,0,1,1,2,3,5
3947,2,4,7,3,6,5,1,1,0,,1,7,1,1
3948,1,5,3,6,1,,1,1,0,2,1,2,1,6
3949,2,1,5,3,4,5,3,3,0,1,1,5,1,1
3950,1,3,4,4,4,5,1,1,0,1,2,3,,6
3951,1,2,3,2,3,5,2,2,0,2,3,7,1,4
3952,2,5,3,4,1,5,1,1,0,2,1,7,1,3
3953,2,1,5,6,1,5,2,2,0,1,5,7,1,9
3954,1,5,3,4,2,4,1,1,0,2,3,7,1,6
3955,2,5,2,4,4,2,1,4,0,2,1,7,1,3
3956,2,1,6,3,5,,3,2,0,1,1,7,1,5
3957,1,1,2,2,3,3,2,5,0,2,1,5,2,4
3958,1,1,7,3,1,5,3,2,0,1,1,7,1,7
3959,2,5,2,3,9,2,1,4,0,3,2,5,2,1
3960,2,1,7,5,5,5,3,2,0,1,2,7,1,9
3961,2,1,7,6,8,5,3,2,0,1,1,7,1,2
3962,2,1,7,3,5,,3,2,2,1,1,7,1,3
3963,2,5,4,4,4,5,1,2,0,1,1,2,1,8
3964,1,5,2,3,3,5,1,1,0,2,2,5,1,5
3965,1,1,7,3,8,5,3,3,0,2,1,7,1,3
3966,2,1,2,4,1,5,2,2,0,2,3,7,1,7
3967,2,1,4,4,5,3,3,4,1,1,1,7,1,9
3968,1,1,4,5,1,5,2,2,0,1,1,8,1,8
3969,1,5,2,4,6,5,1,5,2,2,1,5,2,5
3970,1,5,3,5,1,5,1,4,0,2,1,2,,6
3971,1,1,4,5,3,5,2,2,0,1,1,7,,9
3972,2,5,3,3,4,5,1,3,0,2,1,7,1,3
3973,2,3,6,2,2,5,1,1,0,2,1,7,1,4
3974,1,3,7,4,8,5,1,1,0,1,1,7,1,8
3975,2,5,1,2,6,4,1,9,7,3,3,2,3,1
3976,2,1,3,5,1,2,2,2,0,2,2,7,1,6
3977,1,1,4,4,1,3,2,4,2,1,1,7,1,9
3978,2,5,3,5,1,5,1,1,0,2,3,7,1,6
3979,2,1,3,4,5,4,3,5,0,2,1,7,1,5
3980,2,4,7,4,8,,1,1,0,1,3,7,1,8
3981,1,5,2,3,4,5,1,1,0,2,1,3,1,1
3982,1,5,4,5,7,5,1,,0,2,2,7,,8
3983,2,5,3,5,2,2,1,,0,2,3,7,1,9
3984,1,2,2,5,4,5,1,5,1,1,1,7,1,7
3985,2,1,4,6,1,5,2,6,4,1,1,7,1,8
3986,2,5,2,3,2,5,1,2,2,1,2,5,1,3
3987,1,5,2,3,7,2,1,,0,,,5,1,2
3988,2,1,4,6,1,4,2,4,2,1,1,7,1,7
3989,1,3,5,5,3,5,1,,0,1,1,3,,6
3990,1,5,2,4,6,5,1,4,2,2,2,2,1,7
3991,2,1,3,4,5,,3,3,1,1,1,7,1,8
3992,1,1,2,2,9,,3,4,0,2,3,7,1,1
3993,1,5,4,3,3,5,1,1,0,1,3,7,1,4
3994,1,1,4,4,5,4,3,3,1,2,3,7,1,7
3995,1,1,7,3,8,5,3,2,0,2,3,7,1,5
3996,2,5,3,5,2,1,1,1,0,2,5,2,1,2
3997,1,1,5,5,1,2,2,5,2,2,1,2,3,6
3998,1,1,3,2,2,2,2,5,3,2,3,5,2,2
3999,2,1,6,4,8,5,3,2,0,1,1,7,1,6
4000,2,2,3,3,5,2,1,3,1,2,3,7,1,3
4001,1,5,3,6,1,1,1,2,0,2,1,7,1,5
4002,1,1,3,4,1,4,2,4,2,2,1,7,1,9
4003,2,1,5,6,1,5,2,2,0,1,1,7,1,9
4004,1,3,5,6,1,5,1,1,0,2,3,7,1,7
4005,2,2,3,4,1,5,2,4,0,2,5,5,,6
4006,1,5,4,6,1,4,1,1,0,1,5,7,1,8
4007,2,5,2,3,6,,1,7,4,2,1,7,1,2
4008,2,1,4,5,1,5,2,2,0,1,1,8,,8
4009,1,5,2,3,6,5,1,2,0,3,1,7,1,6
4010,2,5,2,3,6,,1,3,0,3,1,7,1,1
4011,1,,1,2,2,3,3,3,3,2,2,7,1,1
4012,1,5,3,5,1,3,1,1,0,2,3,7,1,3
4013,1,5,2,4,3,3,1,1,0,1,1,7,1,7
4014,2,2,3,4,4,5,1,2,1,2,3,3,1,3
4015,1,5,3,6,7,,1,1,1,,5,7,1,1
4016,1,1,7,6,1,5,3,2,0,1,1,7,1,8
4017,2,3,4,3,4,5,1,1,0,2,2,7,1,5
4018,2,4,6,6,1,5,1,1,0,1,1,7,1,7
4019,2,4,7,3,8,5,1,1,0,1,1,7,1,4
4020,2,5,3,5,1,,1,4,0,1,1,7,1,2
4021,1,4,7,3,8,,1,2,0,3,1,7,1,4
4022,2,5,3,3,4,5,1,3,3,1,,7,1,3
4023,1,3,3,4,,5,1,3,1,1,1,3,1,3
4024,1,5,2,4,6,5,1,5,0,3,1,7,1,9
4025,1,5,4,4,4,5,1,1,0,2,3,3,1,2
4026,1,5,1,2,6,4,1,6,1,3,1,7,2,1
4027,1,1,5,5,7,5,3,2,0,2,3,6,3,7
4028,2,1,7,3,5,5,3,2,0,1,4,7,1,9
4029,2,5,1,2,6,5,1,4,2,3,1,5,1,1
4030,1,5,3,5,1,5,1,1,0,1,5,5,1,6
4031,1,5,3,5,1,3,1,2,0,2,3,7,1,7
4032,2,1,3,3,5,5,3,4,2,2,2,7,1,4
4033,2,2,1,2,4,5,1,2,1,2,3,7,3,3
4034,1,3,3,4,1,4,1,1,0,2,3,5,1,3
4035,2,5,3,4,1,5,1,4,2,1,1,7,1,6
4036,2,5,2,3,2,2,1,3,0,3,2,7,1,5
4037,1,2,2,3,4,5,3,4,3,3,1,6,1,1
4038,2,5,5,5,9,5,1,4,3,2,5,8,3,4
4039,2,1,1,,9,5,2,3,1,,3,3,1,4
4040,2,5,5,4,1,5,1,1,0,1,4,7,1,5
4041,1,5,2,3,6,5,1,6,3,3,1,3,1,8
4042,2,1,4,5,2,2,2,3,1,1,2,5,1,7
4043,1,3,3,5,1,4,1,4,0,1,1,6,1,7
4044,2,5,2,4,2,5,1,6,4,1,1,5,2,1
4045,1,1,5,6,1,5,2,3,1,1,1,,1,9
4046,2,1,3,3,4,,2,3,1,1,1,7,1,8
4047,2,4,7,6,8,5,1,1,0,1,2,7,1,9
4048,2,5,3,4,1,5,1,2,0,1,2,2,1,8
4049,1,5,2,3,6,1,1,3,0,3,1,7,1,5
4050,2,1,6,6,5,5,3,3,0,1,1,7,1,9
4051,1,1,4,3,1,5,2,5,3,1,1,7,1,6
4052,1,3,2,1,7,,1,4,1,,,7,1,1
4053,1,1,6,5,8,5,3,2,0,1,1,7,3,6
4054,1,5,3,5,1,5,1,1,0,2,,5,1,7
4055,1,5,1,1,3,5,1,4,2,3,1,7,1,2
4056,2,5,1,2,6,5,1,7,3,3,1,3,1,1
4057,2,5,1,1,9,5,1,4,2,3,1,1,1,1
4058,2,5,1,2,9,5,1,3,2,3,3,5,2,1
4059,1,1,7,3,8,5,3,2,0,1,1,7,1,5
4060,2,1,5,4,1,5,2,5,3,2,1,7,,5
4061,1,,1,3,7,1,1,1,0,,,5,2,1
4062,1,1,6,3,8,,3,3,0,1,1,7,1,2
4063,2,1,6,5,5,5,3,3,0,1,1,7,1,5
4064,1,5,1,6,6,5,1,4,2,3,2,1,1,1
4065,2,2,3,4,6,4,1,2,0,2,3,7,1,7
4066,1,1,3,6,1,4,2,2,0,1,1,7,1,9
4067,1,5,4,5,1,5,1,1,0,2,1,7,1,5
4068,2,1,4,4,3,5,2,3,1,1,1,7,1,7
4069,2,1,4,3,5,5,3,4,2,1,1,7,1,4
4070,1,5,2,4,6,5,1,5,2,3,1,7,1,9
4071,2,5,3,6,2,4,1,2,0,2,1,7,1,9
4072,2,5,2,5,6,1,1,4,1,3,1,7,1,7
4073,1,5,1,2,6,5,1,4,2,3,1,7,1,1
4074,2,,1,2,6,2,1,3,2,3,3,5,1,1
4075,1,1,3,4,1,5,2,3,1,1,1,7,1,8
4076,2,5,3,4,1,,1,2,0,1,4,7,1,3
4077,1,1,5,6,1,5,3,2,0,1,1,7,1,9
4078,2,5,3,6,1,2,1,3,0,2,3,7,1,9
4079,2,5,1,2,6,5,1,2,2,3,1,7,1,1
4080,2,1,4,1,5,,1,9,6,2,1,5,2,1
4081,1,2,2,2,3,2,1,4,2,3,3,7,1,1
4082,2,5,1,2,6,5,1,4,2,3,1,,1,1
4083,2,3,6,4,8,5,1,,0,2,3,5,1,2
4084,1,2,7,6,9,5,1,2,0,1,1,7,1,6
4085,2,1,5,2,5,5,3,4,1,,3,7,1,6
4086,2,5,3,6,2,5,1,,0,2,1,7,1,4
4087,2,5,2,4,6,5,1,2,0,3,1,7,1,8
4088,1,5,3,6,4,5,1,1,0,2,3,3,1,3
4089,2,5,4,5,1,5,1,1,0,2,5,7,1,4
4090,2,5,1,2,6,2,1,4,2,3,1,7,1,1
4091,2,1,3,4,5,,2,3,1,1,1,7,1,3
4092,2,5,3,5,1,5,1,1,0,2,3,7,1,6
4093,2,4,7,5,4,5,1,1,0,1,2,7,1,2
4094,2,1,3,5,2,2,2,2,0,2,2,7,1,8
4095,1,3,5,3,3,5,1,1,0,1,2,7,1,7
4096,2,5,4,4,4,5,1,3,0,2,3,7,1,4
4097,1,5,3,,4,,1,1,0,2,1,7,1,6
4098,1,5,2,3,6,5,1,4,1,3,1,7,1,1
4099,2,1,4,4,5,5,3,4,2,1,1,5,1,7
4100,2,1,3,3,1,5,2,2,0,2,3,3,1,7
4101,1,1,6,4,1,5,2,3,0,1,1,7,1,8
4102,2,1,5,3,1,5,2,2,0,1,1,7,1,8
4103,2,5,2,4,1,5,1,2,0,2,3,7,1,3
4104,2,3,4,3,4,5,1,1,0,2,3,7,1,4
4105,2,3,3,4,1,5,1,2,1,1,1,3,1,6
4106,1,,2,3,6,5,3,3,0,3,1,3,1,5
4107,2,5,1,2,6,5,1,4,2,3,1,7,1,1
4108,1,1,3,4,1,5,2,4,2,1,1,3,1,8
4109,2,3,5,4,1,5,1,,0,1,1,7,1,4
4110,2,1,4,6,5,2,3,4,1,1,1,7,1,9
4111,1,1,2,4,2,,3,2,0,2,1,5,2,2
4112,1,,2,3,7,2,1,1,0,,5,6,1,2
4113,1,2,4,4,9,2,1,4,0,2,3,7,1,2
4114,1,1,5,3,1,5,2,5,1,1,1,7,1,8
4115,2,5,2,4,6,5,1,5,2,3,1,7,1,1
4116,1,4,5,4,3,5,1,1,0,1,1,3,1,3
4117,2,1,3,4,5,5,3,4,2,1,1,7,1,6
4118,1,1,2,4,2,5,2,2,0,2,3,7,1,6
4119,2,2,1,3,5,5,3,4,1,2,1,7,1,3
4120,1,1,3,3,4,5,2,2,0,2,3,5,1,5
4121,2,2,2,2,2,2,1,6,0,2,1,7,1,1
4122,2,1,3,2,5,5,2,5,3,2,1,7,1,5
4123,1,1,4,3,1,5,2,3,1,1,1,5,1,8
4124,1,2,4,4,1,5,2,2,0,1,1,7,1,9
4125,2,1,6,5,1,5,2,2,0,1,1,7,1,8
4126,1,5,2,3,3,5,1,2,0,2,3,7,1,2
4127,1,1,4,4,2,2,2,3,1,2,1,2,3,7
4128,1,5,3,2,,5,1,5,3,3,1,7,1,9
4129,1,1,5,6,1,5,3,2,1,1,1,3,1,8
4130,1,3,6,3,8,5,1,1,0,2,3,7,1,2
4131,1,2,4,3,3,5,3,2,0,,3,5,2,4
4132,2,5,3,4,1,2,1,1,0,2,2,7,1,6
4133,2,5,2,4,6,2,1,,0,,5,8,1,1
4134,2,,1,2,,3,3,4,3,3,3,3,1,1
4135,2,5,1,1,6,5,1,5,3,3,1,3,1,1
4136,1,1,3,4,1,,2,2,0,2,3,7,1,6
4137,1,1,4,6,1,5,3,5,3,1,1,7,1,9
4138,1,5,4,3,8,5,1,1,0,2,3,7,1,1
4139,2,5,3,4,4,3,1,1,0,2,5,7,1,3
4140,1,3,6,6,1,5,1,2,0,1,1,7,1,8
4141,2,2,5,4,1,,1,,0,1,1,7,1,6
4142,2,5,2,3,6,5,1,,0,3,2,7,1,1
4143,2,1,5,3,1,5,2,3,0,1,1,7,1,8
4144,2,5,2,4,6,4,1,2,0,3,1,7,1,9
4145,1,1,6,5,8,5,3,2,0,1,1,7,1,8
4146,2,1,4,3,1,5,2,3,1,1,1,7,1,9
4147,1,5,3,3,7,2,1,,0,,5,7,,5
4148,2,2,3,6,6,3,1,2,0,1,1,5,1,8
4149,2,2,4,5,1,4,1,2,0,2,3,7,1,6
4150,1,5,3,5,1,3,1,1,0,2,3,7,1,5
4151,1,3,3,4,1,5,1,4,2,2,1,7,1,3
4152,1,1,7,4,8,5,3,2,0,1,1,7,1,5
4153,2,1,4,5,1,2,2,2,0,2,3,1,1,8
4154,1,1,4,5,1,3,3,2,2,1,1,5,2,7
4155,1,5,2,3,3,,1,3,0,3,1,7,1,8
4156,2,1,3,3,1,2,3,5,3,2,5,7,1,3
4157,1,1,2,3,7,2,2,4,2,2,1,5,1,2
4158,1,5,4,6,1,4,1,1,0,1,2,7,1,8
4159,2,1,5,3,6,5,3,3,1,1,1,3,1,8
4160,2,5,2,5,1,3,1,1,0,2,3,2,1,4
4161,2,5,2,3,4,5,1,3,0,,1,7,1,6
4162,1,5,3,5,7,2,1,1,0,,5,2,3,3
4163,2,5,2,4,4,5,1,3,0,3,1,7,1,1
4164,1,5,2,2,6,,1,1,1,3,3,5,2,8
4165,2,2,3,5,1,1,1,2,0,2,2,7,1,9
4166,2,3,7,3,8,2,1,1,0,1,4,7,1,2
4167,1,5,3,6,4,2,1,1,0,2,3,7,1,2
4168,1,5,1,2,6,5,1,3,2,3,1,3,1,1
4169,2,5,2,4,2,,1,3,0,3,1,7,1,5
4170,2,1,3,3,1,5,2,2,0,1,1,7,1,9
4171,2,2,5,4,1,5,2,3,1,1,1,5,1,8
4172,2,4,7,3,4,5,1,1,0,1,1,7,1,4
4173,2,5,3,6,1,2,1,1,0,2,3,7,1,6
4174,1,5,2,3,2,5,1,,0,2,2,,2,3
4175,2,1,4,2,1,,2,4,2,2,,7,1,8
4176,2,5,2,2,6,1,1,5,3,2,1,7,1,2
4177,1,5,2,3,9,,1,1,0,3,3,5,2,2
4178,2,5,1,1,6,4,1,5,2,3,2,2,3,1
4179,2,1,4,4,4,5,2,2,0,2,3,5,1,5
4180,2,5,1,2,9,,1,5,3,3,2,7,1,9
4181,2,5,2,4,6,,1,4,0,3,1,7,1,6
4182,1,5,2,2,6,,1,,0,,,,1,9
4183,2,5,2,3,4,5,1,3,0,3,1,5,2,6
4184,2,1,5,5,1,5,2,4,0,1,1,7,1,9
4185,2,2,2,2,4,5,2,2,0,2,3,5,1,3
4186,1,1,4,6,1,5,3,4,2,1,1,7,1,9
4187,1,1,4,4,1,5,2,4,2,1,1,3,1,8
4188,1,1,4,6,1,4,2,2,0,1,1,7,1,9
4189,2,5,2,4,4,5,1,4,0,3,1,7,1,8
4190,2,5,2,4,4,5,1,4,0,3,1,7,1,1
4191,1,5,3,3,3,3,1,1,0,2,3,3,1,8
4192,1,1,3,5,4,3,2,2,0,1,1,6,1,7
4193,1,5,3,5,1,2,1,1,0,2,3,7,1,8
4194,2,5,1,3,4,5,1,3,1,3,1,7,1,8
4195,2,1,6,5,1,3,3,2,0,1,1,7,1,9
4196,2,5,1,2,6,2,1,4,2,3,1,7,1,1
4197,1,1,3,6,1,2,2,2,0,1,1,7,1,9
4198,1,,2,4,4,5,3,1,0,1,1,1,1,5
4199,2,4,6,6,1,1,1,1,0,2,3,7,1,2
4200,2,5,1,2,6,4,1,3,1,3,1,2,3,1
4201,1,1,5,6,1,5,2,4,2,1,1,7,1,9
4202,1,1,7,4,5,5,3,3,0,1,1,7,1,3
4203,2,2,3,4,4,5,1,2,0,2,3,7,1,3
4204,2,1,4,4,4,5,2,2,0,1,1,5,1,7
4205,1,5,5,4,3,5,1,1,0,2,3,7,1,6
4206,1,1,3,5,1,5,2,3,1,1,1,7,1,7
4207,1,5,2,5,1,5,1,3,0,2,3,2,1,5
4208,2,1,3,4,5,,3,5,3,2,1,7,1,5
4209,1,1,7,4,8,,3,2,0,1,1,7,1,8
4210,1,5,3,4,7,1,1,1,0,,5,7,,3
4211,2,5,2,3,1,2,1,4,0,2,5,7,1,2
4212,2,1,7,4,8,5,3,2,0,1,1,7,1,5
4213,2,3,3,3,1,2,1,1,0,2,3,7,1,4
4214,2,1,2,5,2,2,2,2,0,2,1,7,1,3
4215,2,5,3,5,6,4,1,1,0,2,3,7,1,3
4216,1,5,2,3,7,2,1,1,0,,5,7,1,3
4217,1,1,7,6,1,5,3,3,3,1,1,7,1,9
4218,2,1,3,4,5,3,3,2,0,1,5,7,1,8
4219,2,1,4,4,9,5,3,4,1,1,1,7,1,8
4220,1,5,2,5,6,5,1,3,0,2,3,7,3,1
4221,1,1,7,3,8,,3,2,0,1,1,7,1,2
4222,1,5,2,5,4,5,1,3,0,3,1,3,1,4
4223,1,2,2,3,3,5,1,2,0,2,3,5,,4
4224,2,1,4,5,5,5,3,4,0,1,1,,1,7
4225,2,4,3,3,1,5,1,2,1,1,1,7,1,7
4226,2,1,5,4,1,5,2,3,1,1,1,3,1,9
4227,1,5,2,4,6,5,1,3,0,2,3,7,1,8
4228,1,5,2,2,1,5,1,4,2,3,1,5,2,6
4229,2,2,2,5,1,1,1,2,0,2,3,7,1,5
4230,1,1,4,4,3,2,2,4,2,2,,2,3,8
4231,1,1,3,5,1,5,2,2,0,1,1,7,1,8
4232,1,1,4,2,3,,2,3,1,1,1,5,2,6
4233,1,1,7,5,1,5,3,1,0,1,1,7,1,8
4234,1,5,5,4,2,5,1,2,0,2,5,7,1,7
4235,1,5,4,3,4,,1,1,0,1,1,7,1,6
4236,1,3,2,5,9,2,1,1,0,3,,3,1,8
4237,2,5,4,6,9,5,1,1,0,2,3,7,1,3
4238,1,1,5,6,1,5,2,3,0,1,1,7,1,9
4239,1,1,4,5,1,5,2,3,1,1,1,7,1,9
4240,1,1,3,5,1,2,2,2,0,1,1,7,1,8
4241,2,5,3,4,1,5,1,1,0,1,2,7,1,8
4242,1,1,5,5,8,5,3,3,0,1,1,7,1,9
4243,2,5,2,4,9,,1,5,4,2,3,3,1,8
4244,2,3,7,5,8,5,1,1,0,1,1,7,1,4
4245,2,2,2,4,1,5,1,2,0,2,3,7,1,3
4246,1,5,3,5,1,2,1,1,0,2,3,3,1,5
4247,2,1,4,6,1,4,2,3,1,1,2,5,2,9
4248,1,5,1,2,6,5,1,3,1,3,1,7,,1
4249,1,1,5,4,1,5,2,2,0,1,1,7,1,9
4250,2,3,4,3,3,,1,1,0,3,,2,1,1
4251,2,1,7,6,8,5,3,2,0,1,1,7,1,8
4252,1,5,1,1,6,5,1,4,3,3,3,3,1,1
4253,2,1,6,5,4,5,2,2,0,1,1,7,1,7
4254,2,1,3,4,1,3,2,2,0,2,1,7,1,8
4255,2,1,3,5,5,,3,4,2,1,1,7,1,8
4256,2,1,4,3,1,5,2,4,2,1,1,3,1,6
4257,1,5,2,4,6,2,1,3,0,2,3,7,1,1
4258,1,3,3,3,9,5,1,3,1,2,1,7,1,6
4259,2,1,5,,,,2,4,1,1,1,7,1,7
4260,2,5,1,2,6,5,1,5,3,3,1,7,1,1
4261,2,1,5,4,1,5,2,6,2,1,1,7,1,7
4262,2,1,1,2,5,5,3,3,1,3,1,5,1,3
4263,1,5,1,2,6,5,1,3,1,3,1,7,1,1
4264,2,5,1,2,6,5,1,6,1,3,3,5,1,1
4265,2,1,2,3,5,,3,3,1,,3,7,1,2
4266,1,3,4,5,9,3,1,1,0,2,3,7,1,8
4267,2,5,2,3,,4,1,7,3,3,1,5,2,2
4268,2,5,1,2,6,5,1,4,2,3,1,7,1,1
4269,2,1,5,5,1,5,2,4,2,2,1,7,1,8
4270,2,1,3,4,1,5,2,4,2,2,1,7,,6
4271,2,2,2,3,1,5,1,2,0,2,2,7,1,4
4272,2,5,4,4,1,5,1,3,2,1,2,3,1,6
4273,2,1,4,4,5,5,3,4,2,1,1,7,1,8
4274,2,3,5,3,1,5,1,1,0,2,3,7,1,6
4275,1,5,3,4,1,5,1,1,0,2,3,7,1,3
4276,1,5,2,3,3,4,1,1,0,2,1,8,1,5
4277,1,5,1,1,6,3,1,4,2,3,2,8,1,1
4278,1,3,4,6,1,5,1,2,2,2,1,7,1,9
4279,1,5,4,4,6,5,1,1,0,2,1,3,1,1
4280,2,1,3,5,1,3,2,2,0,2,2,6,1,9
4281,2,1,6,4,1,5,2,4,0,1,1,7,1,7
4282,2,5,2,4,2,5,1,1,0,2,3,3,1,6
4283,2,5,3,5,1,5,1,1,0,2,3,7,1,5
4284,2,1,6,3,5,5,3,4,0,1,1,3,1,7
4285,1,1,4,4,1,5,2,2,0,1,1,1,1,8
4286,2,1,6,3,5,5,3,2,0,1,1,7,1,9
4287,2,1,5,5,8,3,3,2,0,1,1,7,1,4
4288,2,1,4,5,4,5,2,4,2,1,1,7,1,8
4289,2,,2,1,5,,3,,0,2,5,7,1,1
4290,1,4,7,4,8,4,1,1,0,1,1,7,1,7
4291,2,5,2,4,2,5,1,4,1,1,1,7,1,6
4292,1,3,3,4,1,2,1,1,0,2,3,7,1,5
4293,2,1,4,2,5,3,3,2,0,2,3,5,1,4
4294,1,1,5,6,9,5,2,2,0,1,1,7,1,8
4295,2,5,2,5,2,2,1,6,0,3,1,2,3,3
4296,1,4,5,6,1,5,1,1,0,1,1,3,1,9
4297,2,3,5,3,4,5,1,,0,1,1,5,1,4
4298,1,1,3,4,3,5,2,2,0,3,1,5,1,8
4299,1,3,5,4,2,5,1,2,0,2,3,8,1,4
4300,2,5,1,1,6,4,1,4,1,3,1,7,1,1
4301,2,5,2,5,1,,1,1,0,2,1,7,1,6
4302,2,3,7,3,1,3,1,1,0,2,3,7,1,1
4303,2,5,3,4,4,2,1,2,1,2,3,3,1,2
4304,2,5,2,4,3,,1,4,0,2,,2,1,4
4305,1,5,2,2,9,5,1,4,0,1,1,7,1,2
4306,1,1,7,4,1,5,2,2,0,1,1,7,1,6
4307,1,5,1,1,3,5,1,,0,3,1,7,1,1
4308,2,1,6,5,8,5,3,3,0,1,1,7,1,8
4309,1,4,7,5,8,5,1,1,0,2,3,7,1,2
4310,2,1,3,5,1,5,2,2,0,1,1,5,1,9
4311,2,1,3,4,4,3,2,2,0,2,1,7,1,9
4312,1,1,3,6,1,4,2,5,3,1,1,5,1,6
4313,2,1,4,4,5,4,3,4,2,1,1,7,1,1
4314,1,3,3,3,7,1,1,1,0,2,2,7,1,5
4315,2,5,1,2,6,,1,5,3,3,1,8,1,1
4316,2,1,5,4,4,,2,2,0,1,1,7,1,9
4317,1,5,5,4,4,5,1,2,0,2,3,7,1,4
4318,2,1,7,3,8,5,3,2,0,1,1,7,1,5
4319,1,3,3,4,7,2,1,1,0,,5,7,1,2
4320,2,4,7,5,8,5,1,1,1,2,3,7,1,4
4321,1,5,2,4,6,5,1,5,2,3,1,2,3,1
4322,2,5,1,2,2,5,1,3,1,3,2,7,1,4
4323,1,1,2,3,7,2,2,2,0,2,3,7,1,2
4324,2,5,2,3,6,1,1,4,0,2,3,7,1,1
4325,1,1,4,,1,5,2,3,1,1,1,2,1,9
4326,2,5,2,3,6,1,1,4,0,3,1,7,1,8
4327,1,2,3,3,9,5,3,5,0,2,3,3,1,3
4328,2,1,5,6,1,5,2,2,0,1,1,3,1,8
4329,1,5,2,4,3,4,1,3,1,3,1,7,1,2
4330,2,5,1,2,6,3,1,3,1,3,4,7,1,1
4331,2,5,4,4,,5,1,1,0,2,3,5,2,2
4332,1,5,3,6,1,4,1,1,0,2,3,7,1,2
4333,1,2,3,6,1,5,1,2,0,2,3,5,2,7
4334,1,1,3,5,4,5,2,2,0,1,1,2,1,8
4335,2,3,4,4,1,5,1,1,0,2,3,7,1,4
4336,2,1,3,4,4,2,3,3,1,2,5,7,1,1
4337,1,1,4,3,3,5,3,3,1,2,1,5,2,4
4338,1,5,1,2,4,5,1,5,3,3,1,7,1,1
4339,2,3,5,6,1,5,1,1,0,1,1,7,1,8
4340,1,5,2,3,2,5,1,3,0,,1,7,1,6
4341,1,1,3,5,1,4,2,2,0,1,1,7,1,8
4342,2,1,3,3,1,2,2,3,1,2,1,7,1,7
4343,2,1,5,4,,2,2,2,0,1,1,7,1,8
4344,1,,1,2,6,5,2,3,1,3,,8,1,1
4345,1,3,3,5,9,2,1,3,0,2,1,7,1,7
4346,2,1,3,3,1,,2,3,1,2,1,5,1,6
4347,1,5,4,5,1,2,1,1,0,2,3,7,1,6
4348,2,3,6,5,1,5,1,1,0,2,3,7,1,1
4349,1,5,3,4,3,5,1,1,0,2,3,5,1,4
4350,1,1,6,1,3,5,2,2,0,,4,5,1,3
4351,2,5,1,2,6,3,1,3,1,3,3,7,1,1
4352,2,1,3,4,1,,2,,0,1,1,7,1,2
4353,1,5,2,4,3,,1,1,0,2,5,3,1,1
4354,2,1,3,3,1,,2,2,0,2,5,7,1,1
4355,2,1,5,6,1,5,3,2,0,1,1,7,1,7
4356,1,1,5,3,4,2,2,2,0,2,1,7,1,6
4357,2,5,2,4,6,5,1,3,1,3,1,3,1,1
4358,2,1,4,3,1,2,2,3,1,2,3,7,1,6
4359,2,5,1,2,6,5,1,2,1,3,2,2,1,1
4360,2,1,7,5,8,5,3,2,0,1,2,7,1,8
4361,1,4,3,5,1,5,1,1,0,1,1,7,1,6
4362,2,1,4,6,1,4,2,2,0,1,1,7,1,9
4363,1,5,1,2,6,5,1,4,0,3,,3,1,1
4364,2,2,3,3,2,5,1,1,0,2,1,5,1,3
4365,2,3,4,3,4,5,1,1,0,2,2,7,1,4
4366,2,5,3,4,6,2,1,1,0,2,3,7,1,4
4367,1,5,1,2,6,3,1,6,3,3,5,7,1,1
4368,1,5,3,4,3,5,1,2,0,2,1,7,1,7
4369,1,5,2,5,1,3,1,1,0,2,3,7,1,5
4370,1,5,1,2,2,,1,4,1,2,3,7,1,1
4371,1,5,3,4,7,5,1,6,0,2,1,7,1,4
4372,2,2,4,5,1,5,1,2,0,1,1,7,1,9
4373,2,5,1,2,6,2,1,4,1,3,2,7,1,1
4374,1,1,3,4,3,5,2,4,2,3,3,7,1,6
4375,1,5,2,4,6,5,1,3,0,3,1,7,1,9
4376,2,2,3,5,1,2,2,2,0,2,3,7,1,9
